panheadphillips_sheetmetal_stainless_#12x1p50,1.65337,1.46626,0.21472,0.43558,0.13804,20.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.65644,1.46933,0.21472,0.41718,0.13190,21.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.67178,1.47853,0.20859,0.41718,0.11963,21.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.65031,1.44785,0.20859,0.41718,0.13190,21.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.67791,1.48160,0.21472,0.42331,0.12883,20.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.65337,1.43252,0.20859,0.41104,0.13804,20.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.64724,1.47546,0.20859,0.41104,0.12883,21.00000
panheadphillips_sheetmetal_stainless_#12x1p50,1.69018,1.44172,0.20859,0.41104,0.15337,20.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.86810,0.64724,0.22393,0.41718,0.14417,9.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.90491,0.71779,0.20245,0.42331,0.12577,10.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.89264,0.67791,0.22086,0.42331,0.14110,12.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.90184,0.70552,0.24233,0.42945,0.15337,9.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.88037,0.69939,0.23313,0.43558,0.13497,10.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.86810,0.64417,0.24540,0.42331,0.15644,9.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.87117,0.69018,0.23313,0.42331,0.14417,10.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.93558,0.73926,0.24540,0.44785,0.13804,10.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.88037,0.69939,0.20859,0.41104,0.13190,10.00000
panheadphillips_sheetmetal_stainless_#12_0p75,0.89877,0.71779,0.22086,0.42331,0.12883,10.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.49080,0.32515,0.17178,0.33129,0.10429,15.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.49387,0.32515,0.23926,0.36196,0.10736,7.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.50307,0.29141,0.15951,0.31902,0.11656,6.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.50613,0.33742,0.17485,0.32515,0.11963,3.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.50920,0.35890,0.17791,0.32515,0.08282,6.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.51227,0.36503,0.19325,0.33129,0.09202,7.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.52147,0.36503,0.19325,0.34356,0.09509,7.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.51227,0.35276,0.17791,0.32515,0.11043,4.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.50613,0.34356,0.19325,0.33742,0.09509,7.00000
panheadphillips_sheetmetal_zinc_#08x0p375,0.49693,0.31288,0.18405,0.33129,0.10429,6.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.21472,3.00613,0.22086,0.42945,0.12270,39.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.23006,2.98160,0.23313,0.43558,0.12577,39.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.26687,2.99693,0.21472,0.44785,0.11043,38.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.23006,3.00307,0.23313,0.44172,0.14417,39.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.23620,3.00000,0.23313,0.43558,0.14417,39.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.23926,2.99080,0.22086,0.42945,0.14417,40.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.20859,2.98466,0.22699,0.42945,0.13190,39.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.21472,2.99693,0.23313,0.43558,0.09202,39.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.20859,3.01227,0.22086,0.43558,0.11043,39.00000
panheadphillips_sheetmetal_zinc_#12x3p00,3.22393,3.00307,0.22086,0.42945,0.12270,39.00000
